problem,instance,number of objectives,chromosome size,solver,seed,metric name,metric value
MOTSP,kroABCD500,4,500,MHACO,562386085,Hypervolume Ratio,0.500118
MOTSP,kroABCD500,4,500,MHACO,287613914,Hypervolume Ratio,0.500358
MOTSP,kroABCD500,4,500,MHACO,755772793,Hypervolume Ratio,0.504285
MOTSP,kroABCD500,4,500,IHS,305089489,Hypervolume Ratio,0.491362
MOTSP,kroABCD500,4,500,IHS,511812191,Hypervolume Ratio,0.487903
MOTSP,kroABCD500,4,500,IHS,608055156,Hypervolume Ratio,0.490656
MOTSP,kroABCD500,4,500,IHS,467424509,Hypervolume Ratio,0.494175
MOTSP,kroABCD500,4,500,IHS,944441939,Hypervolume Ratio,0.490603
MOTSP,kroABCD500,4,500,IHS,414977408,Hypervolume Ratio,0.487366
MOTSP,kroABCD500,4,500,IHS,819312498,Hypervolume Ratio,0.493202
MOTSP,kroABCD500,4,500,IHS,562386085,Hypervolume Ratio,0.49016
MOTSP,kroABCD500,4,500,IHS,287613914,Hypervolume Ratio,0.485161
MOTSP,kroABCD500,4,500,IHS,755772793,Hypervolume Ratio,0.484063
MOTSP,kroABCD500,4,500,NS-BRKGA,305089489,Hypervolume Ratio,0.795985
MOTSP,kroABCD500,4,500,NS-BRKGA,511812191,Hypervolume Ratio,0.785228
MOTSP,kroABCD500,4,500,NS-BRKGA,608055156,Hypervolume Ratio,0.661813
MOTSP,kroABCD500,4,500,NS-BRKGA,467424509,Hypervolume Ratio,0.795569
MOTSP,kroABCD500,4,500,NS-BRKGA,944441939,Hypervolume Ratio,0.844383
MOTSP,kroABCD500,4,500,NS-BRKGA,414977408,Hypervolume Ratio,0.777991
MOTSP,kroABCD500,4,500,NS-BRKGA,819312498,Hypervolume Ratio,0.849769
MOTSP,kroABCD500,4,500,NS-BRKGA,562386085,Hypervolume Ratio,0.726059
MOTSP,kroABCD500,4,500,NS-BRKGA,287613914,Hypervolume Ratio,0.802045
MOTSP,kroABCD500,4,500,NS-BRKGA,755772793,Hypervolume Ratio,0.763489
MOTSP,kroABCD1000,4,1000,NSGA-II,305089489,Hypervolume Ratio,0.875471
MOTSP,kroABCD1000,4,1000,NSGA-II,511812191,Hypervolume Ratio,0.893324
MOTSP,kroABCD1000,4,1000,NSGA-II,608055156,Hypervolume Ratio,0.882001
MOTSP,kroABCD1000,4,1000,NSGA-II,467424509,Hypervolume Ratio,0.870774
MOTSP,kroABCD1000,4,1000,NSGA-II,944441939,Hypervolume Ratio,0.885589
MOTSP,kroABCD1000,4,1000,NSGA-II,414977408,Hypervolume Ratio,0.869452
MOTSP,kroABCD1000,4,1000,NSGA-II,819312498,Hypervolume Ratio,0.876206
MOTSP,kroABCD1000,4,1000,NSGA-II,562386085,Hypervolume Ratio,0.860993
MOTSP,kroABCD1000,4,1000,NSGA-II,287613914,Hypervolume Ratio,0.85717
MOTSP,kroABCD1000,4,1000,NSGA-II,755772793,Hypervolume Ratio,0.855684
MOTSP,kroABCD1000,4,1000,NSPSO,305089489,Hypervolume Ratio,0.682302
MOTSP,kroABCD1000,4,1000,NSPSO,511812191,Hypervolume Ratio,0.69653
MOTSP,kroABCD1000,4,1000,NSPSO,608055156,Hypervolume Ratio,0.690844
MOTSP,kroABCD1000,4,1000,NSPSO,467424509,Hypervolume Ratio,0.639333
MOTSP,kroABCD1000,4,1000,NSPSO,944441939,Hypervolume Ratio,0.691617
MOTSP,kroABCD1000,4,1000,NSPSO,414977408,Hypervolume Ratio,0.694554
MOTSP,kroABCD1000,4,1000,NSPSO,819312498,Hypervolume Ratio,0.685932
MOTSP,kroABCD1000,4,1000,NSPSO,562386085,Hypervolume Ratio,0.638471
MOTSP,kroABCD1000,4,1000,NSPSO,287613914,Hypervolume Ratio,0.680142
MOTSP,kroABCD1000,4,1000,NSPSO,755772793,Hypervolume Ratio,0.67459
MOTSP,kroABCD1000,4,1000,MOEA/D-DE,305089489,Hypervolume Ratio,0.668066
MOTSP,kroABCD1000,4,1000,MOEA/D-DE,511812191,Hypervolume Ratio,0.688637
MOTSP,kroABCD1000,4,1000,MOEA/D-DE,608055156,Hypervolume Ratio,0.717602
MOTSP,kroABCD1000,4,1000,MOEA/D-DE,467424509,Hypervolume Ratio,0.667815
MOTSP,kroABCD1000,4,1000,MOEA/D-DE,944441939,Hypervolume Ratio,0.661495
MOTSP,kroABCD1000,4,1000,MOEA/D-DE,414977408,Hypervolume Ratio,0.682728
MOTSP,kroABCD1000,4,1000,MOEA/D-DE,819312498,Hypervolume Ratio,0.733281
MOTSP,kroABCD1000,4,1000,MOEA/D-DE,562386085,Hypervolume Ratio,0.668392
MOTSP,kroABCD1000,4,1000,MOEA/D-DE,287613914,Hypervolume Ratio,0.707806
MOTSP,kroABCD1000,4,1000,MOEA/D-DE,755772793,Hypervolume Ratio,0.689627
MOTSP,kroABCD1000,4,1000,MHACO,305089489,Hypervolume Ratio,0.638295
MOTSP,kroABCD1000,4,1000,MHACO,511812191,Hypervolume Ratio,0.631959
MOTSP,kroABCD1000,4,1000,MHACO,608055156,Hypervolume Ratio,0.635298
MOTSP,kroABCD1000,4,1000,MHACO,467424509,Hypervolume Ratio,0.631648
MOTSP,kroABCD1000,4,1000,MHACO,944441939,Hypervolume Ratio,0.634525
MOTSP,kroABCD1000,4,1000,MHACO,414977408,Hypervolume Ratio,0.632508
MOTSP,kroABCD1000,4,1000,MHACO,819312498,Hypervolume Ratio,0.637098
MOTSP,kroABCD1000,4,1000,MHACO,562386085,Hypervolume Ratio,0.632704
MOTSP,kroABCD1000,4,1000,MHACO,287613914,Hypervolume Ratio,0.633484
MOTSP,kroABCD1000,4,1000,MHACO,755772793,Hypervolume Ratio,0.633621
MOTSP,kroABCD1000,4,1000,IHS,305089489,Hypervolume Ratio,0.620822
MOTSP,kroABCD1000,4,1000,IHS,511812191,Hypervolume Ratio,0.619043
MOTSP,kroABCD1000,4,1000,IHS,608055156,Hypervolume Ratio,0.61733
MOTSP,kroABCD1000,4,1000,IHS,467424509,Hypervolume Ratio,0.626399
MOTSP,kroABCD1000,4,1000,IHS,944441939,Hypervolume Ratio,0.617634
MOTSP,kroABCD1000,4,1000,IHS,414977408,Hypervolume Ratio,0.622955
MOTSP,kroABCD1000,4,1000,IHS,819312498,Hypervolume Ratio,0.623631
MOTSP,kroABCD1000,4,1000,IHS,562386085,Hypervolume Ratio,0.625483
MOTSP,kroABCD1000,4,1000,IHS,287613914,Hypervolume Ratio,0.618933
MOTSP,kroABCD1000,4,1000,IHS,755772793,Hypervolume Ratio,0.61642
MOTSP,kroABCD1000,4,1000,NS-BRKGA,305089489,Hypervolume Ratio,0.781553
MOTSP,kroABCD1000,4,1000,NS-BRKGA,511812191,Hypervolume Ratio,0.818009
MOTSP,kroABCD1000,4,1000,NS-BRKGA,608055156,Hypervolume Ratio,0.819289
MOTSP,kroABCD1000,4,1000,NS-BRKGA,467424509,Hypervolume Ratio,0.79564
MOTSP,kroABCD1000,4,1000,NS-BRKGA,944441939,Hypervolume Ratio,0.820855
MOTSP,kroABCD1000,4,1000,NS-BRKGA,414977408,Hypervolume Ratio,0.803966
MOTSP,kroABCD1000,4,1000,NS-BRKGA,819312498,Hypervolume Ratio,0.797617
MOTSP,kroABCD1000,4,1000,NS-BRKGA,562386085,Hypervolume Ratio,0.666886
MOTSP,kroABCD1000,4,1000,NS-BRKGA,287613914,Hypervolume Ratio,0.809365
MOTSP,kroABCD1000,4,1000,NS-BRKGA,755772793,Hypervolume Ratio,0.852334
MOTSP,kroAB100,2,100,NSGA-II,305089489,Modified Inverted Generational Distance,0.0178729
MOTSP,kroAB100,2,100,NSGA-II,511812191,Modified Inverted Generational Distance,0.0119532
MOTSP,kroAB100,2,100,NSGA-II,608055156,Modified Inverted Generational Distance,0.0180556
MOTSP,kroAB100,2,100,NSGA-II,467424509,Modified Inverted Generational Distance,0.019808
MOTSP,kroAB100,2,100,NSGA-II,944441939,Modified Inverted Generational Distance,0.0208391
MOTSP,kroAB100,2,100,NSGA-II,414977408,Modified Inverted Generational Distance,0.0133064
MOTSP,kroAB100,2,100,NSGA-II,819312498,Modified Inverted Generational Distance,0.0225426
MOTSP,kroAB100,2,100,NSGA-II,562386085,Modified Inverted Generational Distance,0.0089085
MOTSP,kroAB100,2,100,NSGA-II,287613914,Modified Inverted Generational Distance,0.0175597
MOTSP,kroAB100,2,100,NSGA-II,755772793,Modified Inverted Generational Distance,0.0124341
MOTSP,kroAB100,2,100,NSPSO,305089489,Modified Inverted Generational Distance,0.00463685
MOTSP,kroAB100,2,100,NSPSO,511812191,Modified Inverted Generational Distance,0.00387639
MOTSP,kroAB100,2,100,NSPSO,608055156,Modified Inverted Generational Distance,0.00636468
MOTSP,kroAB100,2,100,NSPSO,467424509,Modified Inverted Generational Distance,0.0554631
MOTSP,kroAB100,2,100,NSPSO,944441939,Modified Inverted Generational Distance,0.00895485
MOTSP,kroAB100,2,100,NSPSO,414977408,Modified Inverted Generational Distance,0.00890661
MOTSP,kroAB100,2,100,NSPSO,819312498,Modified Inverted Generational Distance,0.00353831
MOTSP,kroAB100,2,100,NSPSO,562386085,Modified Inverted Generational Distance,0.0521222
MOTSP,kroAB100,2,100,NSPSO,287613914,Modified Inverted Generational Distance,0.00498691
MOTSP,kroAB100,2,100,NSPSO,755772793,Modified Inverted Generational Distance,0.00331006
MOTSP,kroAB100,2,100,MOEA/D-DE,305089489,Modified Inverted Generational Distance,0.00762259
MOTSP,kroAB100,2,100,MOEA/D-DE,511812191,Modified Inverted Generational Distance,0.00423911
MOTSP,kroAB100,2,100,MOEA/D-DE,608055156,Modified Inverted Generational Distance,0.00479503
MOTSP,kroAB100,2,100,MOEA/D-DE,467424509,Modified Inverted Generational Distance,0.0183741
MOTSP,kroAB100,2,100,MOEA/D-DE,944441939,Modified Inverted Generational Distance,0.0126357
MOTSP,kroAB100,2,100,MOEA/D-DE,414977408,Modified Inverted Generational Distance,0.0076629
MOTSP,kroAB100,2,100,MOEA/D-DE,819312498,Modified Inverted Generational Distance,0.00874898
MOTSP,kroAB100,2,100,MOEA/D-DE,562386085,Modified Inverted Generational Distance,0.00634913
MOTSP,kroAB100,2,100,MOEA/D-DE,287613914,Modified Inverted Generational Distance,0.00496392
MOTSP,kroAB100,2,100,MOEA/D-DE,755772793,Modified Inverted Generational Distance,0.0136521
MOTSP,kroAB100,2,100,MHACO,305089489,Modified Inverted Generational Distance,0.256362
MOTSP,kroAB100,2,100,MHACO,511812191,Modified Inverted Generational Distance,0.529964
MOTSP,kroAB100,2,100,MHACO,608055156,Modified Inverted Generational Distance,0.465277
MOTSP,kroAB100,2,100,MHACO,467424509,Modified Inverted Generational Distance,0.590634
MOTSP,kroAB100,2,100,MHACO,944441939,Modified Inverted Generational Distance,0.573506
MOTSP,kroAB100,2,100,MHACO,414977408,Modified Inverted Generational Distance,0.492129
MOTSP,kroAB100,2,100,MHACO,819312498,Modified Inverted Generational Distance,0.593313
MOTSP,kroAB100,2,100,MHACO,562386085,Modified Inverted Generational Distance,0.516755
MOTSP,kroAB100,2,100,MHACO,287613914,Modified Inverted Generational Distance,0.460133
MOTSP,kroAB100,2,100,MHACO,755772793,Modified Inverted Generational Distance,0.606205
MOTSP,kroAB100,2,100,IHS,305089489,Modified Inverted Generational Distance,0.208936
MOTSP,kroAB100,2,100,IHS,511812191,Modified Inverted Generational Distance,0.288863
MOTSP,kroAB100,2,100,IHS,608055156,Modified Inverted Generational Distance,0.203842
MOTSP,kroAB100,2,100,IHS,467424509,Modified Inverted Generational Distance,0.194104
MOTSP,kroAB100,2,100,IHS,944441939,Modified Inverted Generational Distance,0.229865
MOTSP,kroAB100,2,100,IHS,414977408,Modified Inverted Generational Distance,0.231609
MOTSP,kroAB100,2,100,IHS,819312498,Modified Inverted Generational Distance,0.2239
MOTSP,kroAB100,2,100,IHS,562386085,Modified Inverted Generational Distance,0.251929
MOTSP,kroAB100,2,100,IHS,287613914,Modified Inverted Generational Distance,0.184976
MOTSP,kroAB100,2,100,IHS,755772793,Modified Inverted Generational Distance,0.251801
MOTSP,kroAB100,2,100,NS-BRKGA,305089489,Modified Inverted Generational Distance,0.0295841
MOTSP,kroAB100,2,100,NS-BRKGA,511812191,Modified Inverted Generational Distance,0.0465941
MOTSP,kroAB100,2,100,NS-BRKGA,608055156,Modified Inverted Generational Distance,0.028751
MOTSP,kroAB100,2,100,NS-BRKGA,467424509,Modified Inverted Generational Distance,0.0246356
MOTSP,kroAB100,2,100,NS-BRKGA,944441939,Modified Inverted Generational Distance,0.0237786
MOTSP,kroAB100,2,100,NS-BRKGA,414977408,Modified Inverted Generational Distance,0.0147844
MOTSP,kroAB100,2,100,NS-BRKGA,819312498,Modified Inverted Generational Distance,0.015643
MOTSP,kroAB100,2,100,NS-BRKGA,562386085,Modified Inverted Generational Distance,0.0270101
MOTSP,kroAB100,2,100,NS-BRKGA,287613914,Modified Inverted Generational Distance,0.0451185
MOTSP,kroAB100,2,100,NS-BRKGA,755772793,Modified Inverted Generational Distance,0.0279411
MOTSP,kroAB200,2,200,NSGA-II,305089489,Modified Inverted Generational Distance,0.00844736
MOTSP,kroAB200,2,200,NSGA-II,511812191,Modified Inverted Generational Distance,0.0151553
MOTSP,kroAB200,2,200,NSGA-II,608055156,Modified Inverted Generational Distance,0.011182
MOTSP,kroAB200,2,200,NSGA-II,467424509,Modified Inverted Generational Distance,0.0166693
MOTSP,kroAB200,2,200,NSGA-II,944441939,Modified Inverted Generational Distance,0.01516
MOTSP,kroAB200,2,200,NSGA-II,414977408,Modified Inverted Generational Distance,0.0176251
MOTSP,kroAB200,2,200,NSGA-II,819312498,Modified Inverted Generational Distance,0.0138916
MOTSP,kroAB200,2,200,NSGA-II,562386085,Modified Inverted Generational Distance,0.0150489
MOTSP,kroAB200,2,200,NSGA-II,287613914,Modified Inverted Generational Distance,0.00759043
MOTSP,kroAB200,2,200,NSGA-II,755772793,Modified Inverted Generational Distance,0.015258
MOTSP,kroAB200,2,200,NSPSO,305089489,Modified Inverted Generational Distance,0.0321196
MOTSP,kroAB200,2,200,NSPSO,511812191,Modified Inverted Generational Distance,0.0139861
MOTSP,kroAB200,2,200,NSPSO,608055156,Modified Inverted Generational Distance,0.0548168
MOTSP,kroAB200,2,200,NSPSO,467424509,Modified Inverted Generational Distance,0.0759045
MOTSP,kroAB200,2,200,NSPSO,944441939,Modified Inverted Generational Distance,0.0287152
MOTSP,kroAB200,2,200,NSPSO,414977408,Modified Inverted Generational Distance,0.016513
MOTSP,kroAB200,2,200,NSPSO,819312498,Modified Inverted Generational Distance,0.0398624
MOTSP,kroAB200,2,200,NSPSO,562386085,Modified Inverted Generational Distance,0.0485591
MOTSP,kroAB200,2,200,NSPSO,287613914,Modified Inverted Generational Distance,0.0331009
MOTSP,kroAB200,2,200,NSPSO,755772793,Modified Inverted Generational Distance,0.0757002
MOTSP,kroAB200,2,200,MOEA/D-DE,305089489,Modified Inverted Generational Distance,0.00963905
MOTSP,kroAB200,2,200,MOEA/D-DE,511812191,Modified Inverted Generational Distance,0.00627769
MOTSP,kroAB200,2,200,MOEA/D-DE,608055156,Modified Inverted Generational Distance,0.00294605
MOTSP,kroAB200,2,200,MOEA/D-DE,467424509,Modified Inverted Generational Distance,0.00703977
MOTSP,kroAB200,2,200,MOEA/D-DE,944441939,Modified Inverted Generational Distance,0.00647043
MOTSP,kroAB200,2,200,MOEA/D-DE,414977408,Modified Inverted Generational Distance,0.003309
MOTSP,kroAB200,2,200,MOEA/D-DE,819312498,Modified Inverted Generational Distance,0.00771987
MOTSP,kroAB200,2,200,MOEA/D-DE,562386085,Modified Inverted Generational Distance,0.00382422
MOTSP,kroAB200,2,200,MOEA/D-DE,287613914,Modified Inverted Generational Distance,0.0106957
MOTSP,kroAB200,2,200,MOEA/D-DE,755772793,Modified Inverted Generational Distance,0.0044212
MOTSP,kroAB200,2,200,MHACO,305089489,Modified Inverted Generational Distance,0.730155
MOTSP,kroAB200,2,200,MHACO,511812191,Modified Inverted Generational Distance,0.747641
MOTSP,kroAB200,2,200,MHACO,608055156,Modified Inverted Generational Distance,0.731984
MOTSP,kroAB200,2,200,MHACO,467424509,Modified Inverted Generational Distance,0.737177
MOTSP,kroAB200,2,200,MHACO,944441939,Modified Inverted Generational Distance,0.721827
MOTSP,kroAB200,2,200,MHACO,414977408,Modified Inverted Generational Distance,0.746078
MOTSP,kroAB200,2,200,MHACO,819312498,Modified Inverted Generational Distance,0.724716
MOTSP,kroAB200,2,200,MHACO,562386085,Modified Inverted Generational Distance,0.748806
MOTSP,kroAB200,2,200,MHACO,287613914,Modified Inverted Generational Distance,0.737845
MOTSP,kroAB200,2,200,MHACO,755772793,Modified Inverted Generational Distance,0.734568
MOTSP,kroAB200,2,200,IHS,305089489,Modified Inverted Generational Distance,0.411078
MOTSP,kroAB200,2,200,IHS,511812191,Modified Inverted Generational Distance,0.470441
MOTSP,kroAB200,2,200,IHS,608055156,Modified Inverted Generational Distance,0.490855
MOTSP,kroAB200,2,200,IHS,467424509,Modified Inverted Generational Distance,0.399775
MOTSP,kroAB200,2,200,IHS,944441939,Modified Inverted Generational Distance,0.423791
MOTSP,kroAB200,2,200,IHS,414977408,Modified Inverted Generational Distance,0.429793
MOTSP,kroAB200,2,200,IHS,819312498,Modified Inverted Generational Distance,0.44958
MOTSP,kroAB200,2,200,IHS,562386085,Modified Inverted Generational Distance,0.38602
MOTSP,kroAB200,2,200,IHS,287613914,Modified Inverted Generational Distance,0.469534
MOTSP,kroAB200,2,200,IHS,755772793,Modified Inverted Generational Distance,0.491599
MOTSP,kroAB200,2,200,NS-BRKGA,305089489,Modified Inverted Generational Distance,0.0126001
MOTSP,kroAB200,2,200,NS-BRKGA,511812191,Modified Inverted Generational Distance,0.0207698
MOTSP,kroAB200,2,200,NS-BRKGA,608055156,Modified Inverted Generational Distance,0.0158218
MOTSP,kroAB200,2,200,NS-BRKGA,467424509,Modified Inverted Generational Distance,0.0204243
MOTSP,kroAB200,2,200,NS-BRKGA,944441939,Modified Inverted Generational Distance,0.0189067
MOTSP,kroAB200,2,200,NS-BRKGA,414977408,Modified Inverted Generational Distance,0.0155064
MOTSP,kroAB200,2,200,NS-BRKGA,819312498,Modified Inverted Generational Distance,0.0173179
MOTSP,kroAB200,2,200,NS-BRKGA,562386085,Modified Inverted Generational Distance,0.0132311
MOTSP,kroAB200,2,200,NS-BRKGA,287613914,Modified Inverted Generational Distance,0.0170086
MOTSP,kroAB200,2,200,NS-BRKGA,755772793,Modified Inverted Generational Distance,0.0203915
MOTSP,kroAB500,2,500,NSGA-II,305089489,Modified Inverted Generational Distance,0.00709735
MOTSP,kroAB500,2,500,NSGA-II,511812191,Modified Inverted Generational Distance,0.0100284
MOTSP,kroAB500,2,500,NSGA-II,608055156,Modified Inverted Generational Distance,0.00646553
MOTSP,kroAB500,2,500,NSGA-II,467424509,Modified Inverted Generational Distance,0.00844625
MOTSP,kroAB500,2,500,NSGA-II,944441939,Modified Inverted Generational Distance,0.00477617
MOTSP,kroAB500,2,500,NSGA-II,414977408,Modified Inverted Generational Distance,0.00923803
MOTSP,kroAB500,2,500,NSGA-II,819312498,Modified Inverted Generational Distance,0.0126357
MOTSP,kroAB500,2,500,NSGA-II,562386085,Modified Inverted Generational Distance,0.00987885
MOTSP,kroAB500,2,500,NSGA-II,287613914,Modified Inverted Generational Distance,0.0086731
MOTSP,kroAB500,2,500,NSGA-II,755772793,Modified Inverted Generational Distance,0.01016
MOTSP,kroAB500,2,500,NSPSO,305089489,Modified Inverted Generational Distance,0.184155
MOTSP,kroAB500,2,500,NSPSO,511812191,Modified Inverted Generational Distance,0.129847
MOTSP,kroAB500,2,500,NSPSO,608055156,Modified Inverted Generational Distance,0.0893931
MOTSP,kroAB500,2,500,NSPSO,467424509,Modified Inverted Generational Distance,0.121
MOTSP,kroAB500,2,500,NSPSO,944441939,Modified Inverted Generational Distance,0.105355
MOTSP,kroAB500,2,500,NSPSO,414977408,Modified Inverted Generational Distance,0.0955646
MOTSP,kroAB500,2,500,NSPSO,819312498,Modified Inverted Generational Distance,0.100422
MOTSP,kroAB500,2,500,NSPSO,562386085,Modified Inverted Generational Distance,0.0851768
MOTSP,kroAB500,2,500,NSPSO,287613914,Modified Inverted Generational Distance,0.182797
MOTSP,kroAB500,2,500,NSPSO,755772793,Modified Inverted Generational Distance,0.120181
MOTSP,kroAB500,2,500,MOEA/D-DE,305089489,Modified Inverted Generational Distance,0.0359906
MOTSP,kroAB500,2,500,MOEA/D-DE,511812191,Modified Inverted Generational Distance,0.0273792
MOTSP,kroAB500,2,500,MOEA/D-DE,608055156,Modified Inverted Generational Distance,0.184078
MOTSP,kroAB500,2,500,MOEA/D-DE,467424509,Modified Inverted Generational Distance,0.0153665
MOTSP,kroAB500,2,500,MOEA/D-DE,944441939,Modified Inverted Generational Distance,0.0512795
MOTSP,kroAB500,2,500,MOEA/D-DE,414977408,Modified Inverted Generational Distance,0.0485423
MOTSP,kroAB500,2,500,MOEA/D-DE,819312498,Modified Inverted Generational Distance,0.0332852
MOTSP,kroAB500,2,500,MOEA/D-DE,562386085,Modified Inverted Generational Distance,0.0118679
MOTSP,kroAB500,2,500,MOEA/D-DE,287613914,Modified Inverted Generational Distance,0.0871946
MOTSP,kroAB500,2,500,MOEA/D-DE,755772793,Modified Inverted Generational Distance,0.0469408
MOTSP,kroAB500,2,500,MHACO,305089489,Modified Inverted Generational Distance,0.844551
MOTSP,kroAB500,2,500,MHACO,511812191,Modified Inverted Generational Distance,0.837499
MOTSP,kroAB500,2,500,MHACO,608055156,Modified Inverted Generational Distance,0.855931
MOTSP,kroAB500,2,500,MHACO,467424509,Modified Inverted Generational Distance,0.838479
MOTSP,kroAB500,2,500,MHACO,944441939,Modified Inverted Generational Distance,0.841766
MOTSP,kroAB500,2,500,MHACO,414977408,Modified Inverted Generational Distance,0.841914
MOTSP,kroAB500,2,500,MHACO,819312498,Modified Inverted Generational Distance,0.848334
MOTSP,kroAB500,2,500,MHACO,562386085,Modified Inverted Generational Distance,0.824216
MOTSP,kroAB500,2,500,MHACO,287613914,Modified Inverted Generational Distance,0.842864
MOTSP,kroAB500,2,500,MHACO,755772793,Modified Inverted Generational Distance,0.805908
MOTSP,kroAB500,2,500,IHS,305089489,Modified Inverted Generational Distance,0.704103
MOTSP,kroAB500,2,500,IHS,511812191,Modified Inverted Generational Distance,0.684477
MOTSP,kroAB500,2,500,IHS,608055156,Modified Inverted Generational Distance,0.664771
MOTSP,kroAB500,2,500,IHS,467424509,Modified Inverted Generational Distance,0.692779
MOTSP,kroAB500,2,500,IHS,944441939,Modified Inverted Generational Distance,0.697976
MOTSP,kroAB500,2,500,IHS,414977408,Modified Inverted Generational Distance,0.674343
MOTSP,kroAB500,2,500,IHS,819312498,Modified Inverted Generational Distance,0.666325
MOTSP,kroAB500,2,500,IHS,562386085,Modified Inverted Generational Distance,0.667285
MOTSP,kroAB500,2,500,IHS,287613914,Modified Inverted Generational Distance,0.621767
MOTSP,kroAB500,2,500,IHS,755772793,Modified Inverted Generational Distance,0.64492
MOTSP,kroAB500,2,500,NS-BRKGA,305089489,Modified Inverted Generational Distance,0.0236597
MOTSP,kroAB500,2,500,NS-BRKGA,511812191,Modified Inverted Generational Distance,0.0408016
MOTSP,kroAB500,2,500,NS-BRKGA,608055156,Modified Inverted Generational Distance,0.0200306
MOTSP,kroAB500,2,500,NS-BRKGA,467424509,Modified Inverted Generational Distance,0.0291558
MOTSP,kroAB500,2,500,NS-BRKGA,944441939,Modified Inverted Generational Distance,0.022674
MOTSP,kroAB500,2,500,NS-BRKGA,414977408,Modified Inverted Generational Distance,0.0221234
MOTSP,kroAB500,2,500,NS-BRKGA,819312498,Modified Inverted Generational Distance,0.0306805
MOTSP,kroAB500,2,500,NS-BRKGA,562386085,Modified Inverted Generational Distance,0.0299641
MOTSP,kroAB500,2,500,NS-BRKGA,287613914,Modified Inverted Generational Distance,0.046648
MOTSP,kroAB500,2,500,NS-BRKGA,755772793,Modified Inverted Generational Distance,0.0441861
MOTSP,kroAB1000,2,1000,NSGA-II,305089489,Modified Inverted Generational Distance,0.0568245
MOTSP,kroAB1000,2,1000,NSGA-II,511812191,Modified Inverted Generational Distance,0.0559607
MOTSP,kroAB1000,2,1000,NSGA-II,608055156,Modified Inverted Generational Distance,0.0522182
MOTSP,kroAB1000,2,1000,NSGA-II,467424509,Modified Inverted Generational Distance,0.0248521
MOTSP,kroAB1000,2,1000,NSGA-II,944441939,Modified Inverted Generational Distance,0.0575809
MOTSP,kroAB1000,2,1000,NSGA-II,414977408,Modified Inverted Generational Distance,0.0580754
MOTSP,kroAB1000,2,1000,NSGA-II,819312498,Modified Inverted Generational Distance,0.0714906
MOTSP,kroAB1000,2,1000,NSGA-II,562386085,Modified Inverted Generational Distance,0.0545245
MOTSP,kroAB1000,2,1000,NSGA-II,287613914,Modified Inverted Generational Distance,0.0393572
MOTSP,kroAB1000,2,1000,NSGA-II,755772793,Modified Inverted Generational Distance,0.0441561
MOTSP,kroAB1000,2,1000,NSPSO,305089489,Modified Inverted Generational Distance,0.46045
MOTSP,kroAB1000,2,1000,NSPSO,511812191,Modified Inverted Generational Distance,0.497231
MOTSP,kroAB1000,2,1000,NSPSO,608055156,Modified Inverted Generational Distance,0.308924
MOTSP,kroAB1000,2,1000,NSPSO,467424509,Modified Inverted Generational Distance,0.542383
MOTSP,kroAB1000,2,1000,NSPSO,944441939,Modified Inverted Generational Distance,0.50361
MOTSP,kroAB1000,2,1000,NSPSO,414977408,Modified Inverted Generational Distance,0.41062
MOTSP,kroAB1000,2,1000,NSPSO,819312498,Modified Inverted Generational Distance,0.488508
MOTSP,kroAB1000,2,1000,NSPSO,562386085,Modified Inverted Generational Distance,0.594159
MOTSP,kroAB1000,2,1000,NSPSO,287613914,Modified Inverted Generational Distance,0.440304
MOTSP,kroAB1000,2,1000,NSPSO,755772793,Modified Inverted Generational Distance,0.565805
MOTSP,kroAB1000,2,1000,MOEA/D-DE,305089489,Modified Inverted Generational Distance,0.105064
MOTSP,kroAB1000,2,1000,MOEA/D-DE,511812191,Modified Inverted Generational Distance,0.0977198
MOTSP,kroAB1000,2,1000,MOEA/D-DE,608055156,Modified Inverted Generational Distance,0.128695
MOTSP,kroAB1000,2,1000,MOEA/D-DE,467424509,Modified Inverted Generational Distance,0.0883634
MOTSP,kroAB1000,2,1000,MOEA/D-DE,944441939,Modified Inverted Generational Distance,0.137854
MOTSP,kroAB1000,2,1000,MOEA/D-DE,414977408,Modified Inverted Generational Distance,0.105019
MOTSP,kroAB1000,2,1000,MOEA/D-DE,819312498,Modified Inverted Generational Distance,0.118052
MOTSP,kroAB1000,2,1000,MOEA/D-DE,562386085,Modified Inverted Generational Distance,0.0985202
MOTSP,kroAB1000,2,1000,MOEA/D-DE,287613914,Modified Inverted Generational Distance,0.115494
MOTSP,kroAB1000,2,1000,MOEA/D-DE,755772793,Modified Inverted Generational Distance,0.0762161
MOTSP,kroAB1000,2,1000,MHACO,305089489,Modified Inverted Generational Distance,0.867849
MOTSP,kroAB1000,2,1000,MHACO,511812191,Modified Inverted Generational Distance,0.868412
MOTSP,kroAB1000,2,1000,MHACO,608055156,Modified Inverted Generational Distance,0.859891
MOTSP,kroAB1000,2,1000,MHACO,467424509,Modified Inverted Generational Distance,0.866744
MOTSP,kroAB1000,2,1000,MHACO,944441939,Modified Inverted Generational Distance,0.859998
MOTSP,kroAB1000,2,1000,MHACO,414977408,Modified Inverted Generational Distance,0.852611
MOTSP,kroAB1000,2,1000,MHACO,819312498,Modified Inverted Generational Distance,0.874327
MOTSP,kroAB1000,2,1000,MHACO,562386085,Modified Inverted Generational Distance,0.856241
