Solver,Time,Hypervolume,Standard Deviation
nsbrkga,1.19574324,0.5500703933333333,0.11496710932541927
nsbrkga,1.6322136933333333,0.56100878,0.11259586635634174
nsbrkga,2.1762594066666665,0.5741870333333333,0.11087754358129982
nsbrkga,2.8753331066666665,0.5929995466666667,0.10866726659981989
nsbrkga,3.78258572,0.6159143,0.10479412698659477
nsbrkga,4.966224386666667,0.6418882333333333,0.09981438525451697
nsbrkga,6.498700533333333,0.6689239,0.09134340621076359
nsbrkga,8.488260666666667,0.6934679266666667,0.08482048306953309
nsbrkga,11.0750758,0.7177725333333334,0.07807318972524896
nsbrkga,14.446519266666666,0.7379051733333334,0.07641500370321945
nsbrkga,18.8492002,0.75265506,0.07844846645732753
nsbrkga,24.60814986666667,0.76322576,0.08270478472834657
nsbrkga,32.149206666666664,0.7709399333333333,0.08677656067726694
nsbrkga,42.05358733333333,0.7769154733333333,0.09013396615133734
nsbrkga,55.07515866666667,0.7828142266666667,0.09125643083314541
nsbrkga,72.24118,0.7879060533333333,0.0914171930215725
nsbrkga,94.90794933333333,0.7936248866666666,0.09057475898313415
nsbrkga,124.89991733333333,0.7999869866666667,0.08752103667379744
nsbrkga,164.66433333333333,0.8048443466666667,0.08599076608176415
nsbrkga,217.50346666666667,0.8111102533333333,0.08332937510915969
nsbrkga,287.83440666666667,0.8193048066666667,0.07928563002790671
nsbrkga,381.64880666666664,0.8289959666666666,0.07526106554653757
nsbrkga,507.03626,0.8374883333333333,0.07208196021501136
nsbrkga,674.9497133333333,0.8474479533333333,0.07006263174463534
nsbrkga,900.0508133333333,0.8574421066666666,0.06781432298564935
